Name;CurrentPrice;FullPrice;Shop;ShopAddr;Category;PreviewImg;FullImg;Url
Шея говяжья без кости Мясо Есть! Халяль охлажденный 600 г;549.000000;549.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0MTM5NzQ4L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM2JTNBMjMuNDk1NjAzJTJCMDAlM0EwMC8yNDEzOTc0OF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0MTM5NzQ4L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM2JTNBMjMuNDk1NjAzJTJCMDAlM0EwMC8yNDEzOTc0OF8xLmpwZw==.jpg;https://sbermarket.ru/products/24139748-sheya-govyazh-ya-bez-kosti-myaso-est-halyal-ohlazhdennyy-600-g-f6a16b9
Ребрышки телячьи Мясо Есть! Халяль охлажденные 400 г;369.000000;369.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzY0NDYzOS9vcmlnaW5hbC8xLzIwMjQtMDMtMjlUMTIlM0E0MCUzQTMzLjE5MzA0OSUyQjAwJTNBMDAvNjQ0NjM5XzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzY0NDYzOS9vcmlnaW5hbC8xLzIwMjQtMDMtMjlUMTIlM0E0MCUzQTMzLjE5MzA0OSUyQjAwJTNBMDAvNjQ0NjM5XzEuanBn.jpg;https://sbermarket.ru/products/644639-rebryshki-telyach-i-myaso-est-halyal-ohlazhdennye-400-g-317862a
Шея ягненка Мясо Есть! халяль замороженная ~1 кг;869.000000;869.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDM3OS9vcmlnaW5hbC8xLzIwMjQtMDMtMjlUMTIlM0EzMiUzQTExLjY3MjAxMSUyQjAwJTNBMDAvMTUwMzc5XzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDM3OS9vcmlnaW5hbC8xLzIwMjQtMDMtMjlUMTIlM0EzMiUzQTExLjY3MjAxMSUyQjAwJTNBMDAvMTUwMzc5XzEuanBn.jpg;https://sbermarket.ru/products/150379-sheya-yagnenka-myaso-est-halyal-zamorozhennaya-1-kg-4819d23
Какао-порошок Rioba натуральный 100 г;104.000000;104.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIwMzkxMDY2L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUwJTNBNDguNzg4Njc3JTJCMDAlM0EwMC8yMDM5MTA2Nl8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIwMzkxMDY2L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUwJTNBNDguNzg4Njc3JTJCMDAlM0EwMC8yMDM5MTA2Nl8xLmpwZw==.jpg;https://sbermarket.ru/products/20391066-kakao-poroshok-rioba-natural-nyy-100-g-d5d9ccc
Ребра бараньи Bazarco для гриля замороженные ~1 кг;825.550000;869.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyNDk3MTkxL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM1JTNBMjguNDU3NTc3JTJCMDAlM0EwMC8yMjQ5NzE5MV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyNDk3MTkxL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM1JTNBMjguNDU3NTc3JTJCMDAlM0EwMC8yMjQ5NzE5MV8xLmpwZw==.jpg;https://sbermarket.ru/products/22497191-rebra-baran-i-bazarco-dlya-grilya-zamorozhennye-1-kg
Мякоть тазобедренной части говяжьей Мясо Есть! категории А охлажденная 600 г;589.010000;669.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0NDkyMDkzL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM2JTNBMzYuNjY1NTc1JTJCMDAlM0EwMC8yNDQ5MjA5M18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0NDkyMDkzL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM2JTNBMzYuNjY1NTc1JTJCMDAlM0EwMC8yNDQ5MjA5M18xLmpwZw==.jpg;https://sbermarket.ru/products/24492093-myakot-tazobedrennoy-chasti-govyazhiey-myaso-est-kategorii-a-ohlazhdennaya-600-g-ec953f2
Сироп Rioba Лесной орех 1 л;319.000000;369.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIwOTI4Nzc3L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUzJTNBMDIuMDk3ODgwJTJCMDAlM0EwMC8yMDkyODc3N18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIwOTI4Nzc3L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUzJTNBMDIuMDk3ODgwJTJCMDAlM0EwMC8yMDkyODc3N18xLmpwZw==.jpg;https://sbermarket.ru/products/20928777-sirop-rioba-lesnoy-oreh-1-l-66e1323
Лопатка ягненка без кости Мясо Есть! халяль замороженная ~1 кг;1389.000000;1389.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzY0NDY0Ni9vcmlnaW5hbC8xLzIwMjQtMDMtMjlUMTIlM0E0MCUzQTM3LjkwNjg0OSUyQjAwJTNBMDAvNjQ0NjQ2XzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzY0NDY0Ni9vcmlnaW5hbC8xLzIwMjQtMDMtMjlUMTIlM0E0MCUzQTM3LjkwNjg0OSUyQjAwJTNBMDAvNjQ0NjQ2XzEuanBn.jpg;https://sbermarket.ru/products/644646-lopatka-yagnenka-bez-kosti-myaso-est-halyal-zamorozhennaya-1-kg
Торт Metro Chef Элит яблочный 1,45 кг;1199.000000;1469.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyMDgzMjU2L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTU4JTNBMzUuNTEwNjI3JTJCMDAlM0EwMC8yMjA4MzI1Nl8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyMDgzMjU2L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTU4JTNBMzUuNTEwNjI3JTJCMDAlM0EwMC8yMjA4MzI1Nl8xLmpwZw==.jpg;https://sbermarket.ru/products/22083256-tort-metro-chef-elit-yablochnyy-1-45-kg-72da75f
Сироп Rioba Blue Curasao 1 л;319.000000;369.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIwOTI4NzczL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUyJTNBNTkuMTE5MDM1JTJCMDAlM0EwMC8yMDkyODc3M18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIwOTI4NzczL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUyJTNBNTkuMTE5MDM1JTJCMDAlM0EwMC8yMDkyODc3M18xLmpwZw==.jpg;https://sbermarket.ru/products/20928773-sirop-rioba-blue-curasao-1-l-d5d000c
Шоколад Rioba молочный 32% 800 г;729.000000;839.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MzIwL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI0JTNBNDAuMjU1NTk5JTJCMDAlM0EwMC8xNjMyMF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MzIwL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI0JTNBNDAuMjU1NTk5JTJCMDAlM0EwMC8xNjMyMF8xLmpwZw==.jpg;https://sbermarket.ru/products/16320-shokolad-rioba-molochnyy-32-800-g-4ec97e8
Грудинка говяжья без кости Мясо Есть! категории В охлажденная 600 г;539.000000;539.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0NDkyMDk0L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM2JTNBMzcuMjYyOTA0JTJCMDAlM0EwMC8yNDQ5MjA5NF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0NDkyMDk0L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM2JTNBMzcuMjYyOTA0JTJCMDAlM0EwMC8yNDQ5MjA5NF8xLmpwZw==.jpg;https://sbermarket.ru/products/24492094-grudinka-govyazh-ya-bez-kosti-myaso-est-kategorii-v-ohlazhdennaya-600-g-da2ba2e
Чай зеленый Rioba Матча Премиум порошковый 100 г;629.000000;669.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDQzMDcvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBMzYlM0EyMC42MTgzMjAlMkIwMCUzQTAwLzE1MDQzMDdfMS5qcGc=.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDQzMDcvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBMzYlM0EyMC42MTgzMjAlMkIwMCUzQTAwLzE1MDQzMDdfMS5qcGc=.jpg;https://sbermarket.ru/products/1504307-chay-zelenyy-rioba-matcha-premium-poroshkovyy-100-g-a941c0c
Пончики Rioba в темной глазури замороженные 52 г х 12 шт;799.000000;919.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzQyMzMwL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMyJTNBMjUuNDg2MzQ5JTJCMDAlM0EwMC80MjMzMF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzQyMzMwL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMyJTNBMjUuNDg2MzQ5JTJCMDAlM0EwMC80MjMzMF8xLmpwZw==.jpg;https://sbermarket.ru/products/42330-ponchiki-rioba-v-temnoy-glazuri-zamorozhennye-52-g-h-12-sht-bac7059
Пирожное Metro Chef Тирамису Бисквит замороженное 1,1 кг;1399.000000;1399.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2OTcwL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI1JTNBMTAuOTg4MDEwJTJCMDAlM0EwMC8xNjk3MF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2OTcwL29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI1JTNBMTAuOTg4MDEwJTJCMDAlM0EwMC8xNjk3MF8xLmpwZw==.jpg;https://sbermarket.ru/products/16970-pirozhnoe-metro-chef-tiramisu-biskvit-zamorozhennoe-1-1-kg-dbc78ba
Сироп Rioba карамель 1 л;319.000000;369.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIwOTM3NjY4L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUzJTNBMjUuMTY5OTAwJTJCMDAlM0EwMC8yMDkzNzY2OF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIwOTM3NjY4L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUzJTNBMjUuMTY5OTAwJTJCMDAlM0EwMC8yMDkzNzY2OF8xLmpwZw==.jpg;https://sbermarket.ru/products/20937668-sirop-rioba-karamel-1-l-c5a944c
Гуляш из говядины Мясо Есть! Халяль охлажденный 600 г;589.010000;589.010000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0MTM5NzQ3L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM2JTNBMjIuNTMzMDIwJTJCMDAlM0EwMC8yNDEzOTc0N18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0MTM5NzQ3L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM2JTNBMjIuNTMzMDIwJTJCMDAlM0EwMC8yNDEzOTc0N18xLmpwZw==.jpg;https://sbermarket.ru/products/24139747-gulyash-iz-govyadiny-myaso-est-halyal-ohlazhdennyy-600-g-593e308
Кофе Rioba Decaffinated в зернах 500 г;809.000000;809.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEyODc2MC9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTglM0E1MiUzQTU2LjIxNDk3NCUyQjAwJTNBMDAvMTI4NzYwXzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEyODc2MC9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTglM0E1MiUzQTU2LjIxNDk3NCUyQjAwJTNBMDAvMTI4NzYwXzEuanBn.jpg;https://sbermarket.ru/products/128760-kofe-rioba-decaffinated-v-zernah-500-g-7a9c20e
Сироп Rioba Клубника 1 л;319.000000;369.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIwOTI4Nzc1L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUzJTNBMDAuMzAyMzAyJTJCMDAlM0EwMC8yMDkyODc3NV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIwOTI4Nzc1L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUzJTNBMDAuMzAyMzAyJTJCMDAlM0EwMC8yMDkyODc3NV8xLmpwZw==.jpg;https://sbermarket.ru/products/20928775-sirop-rioba-klubnika-1-l-75adb45
Сироп Rioba Мохито 1 л;319.000000;369.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIwOTI4NzgwL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUzJTNBMDQuNTY1MzMyJTJCMDAlM0EwMC8yMDkyODc4MF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIwOTI4NzgwL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUzJTNBMDQuNTY1MzMyJTJCMDAlM0EwMC8yMDkyODc4MF8xLmpwZw==.jpg;https://sbermarket.ru/products/20928780-sirop-rioba-mohito-1-l-d45d403
Чайный напиток ягодный Rioba Ройбуш в пакетиках 1,5 г x 25 шт;121.000000;121.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Уникальные предложения METRO;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIzNjMyNDE1L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTMxJTNBNTMuMTY4OTQ3JTJCMDAlM0EwMC8yMzYzMjQxNV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIzNjMyNDE1L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNSUzQTMxJTNBNTMuMTY4OTQ3JTJCMDAlM0EwMC8yMzYzMjQxNV8xLmpwZw==.jpg;https://sbermarket.ru/products/23632415-chaynyy-napitok-yagodnyy-rioba-roybush-v-paketikah-1-5-g-x-25-sht-9472048
Морковь;27.950000;27.950000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Приготовить дома;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzY4MzUzL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTQxJTNBMjAuOTA5NDQxJTJCMDAlM0EwMC82ODM1M18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzY4MzUzL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTQxJTNBMjAuOTA5NDQxJTJCMDAlM0EwMC82ODM1M18xLmpwZw==.jpg;https://sbermarket.ru/products/68353-morkov-6fc398e
Огурцы гладкие;122.700000;122.700000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Приготовить дома;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEzNDUwMC9vcmlnaW5hbC8xLzIwMjQtMDMtMjlUMTIlM0EzMSUzQTIxLjUxNzYxMyUyQjAwJTNBMDAvMTM0NTAwXzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEzNDUwMC9vcmlnaW5hbC8xLzIwMjQtMDMtMjlUMTIlM0EzMSUzQTIxLjUxNzYxMyUyQjAwJTNBMDAvMTM0NTAwXzEuanBn.jpg;https://sbermarket.ru/products/134500-ogurtsy-gladkie-91d91bf
Бананы;74.500000;74.500000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Приготовить дома;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEwNzEyL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTMwJTNBMzEuNDQ1NzYwJTJCMDAlM0EwMC8xMDcxMl8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEwNzEyL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTMwJTNBMzEuNDQ1NzYwJTJCMDAlM0EwMC8xMDcxMl8xLmpwZw==.jpg;https://sbermarket.ru/products/10712-banany-802130f
Чеснок;44.900000;44.900000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Приготовить дома;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzg4MDExL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTQyJTNBMTguMzcwNDUzJTJCMDAlM0EwMC84ODAxMV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzg4MDExL29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTQyJTNBMTguMzcwNDUzJTJCMDAlM0EwMC84ODAxMV8xLmpwZw==.jpg;https://sbermarket.ru/products/88011-chesnok-76e49b8
Яйцо куриное Зерновой откорм СО 10 шт;149.000000;149.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Приготовить дома;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDEyNjI4L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTMyJTNBMDMuNTMyOTQ2JTJCMDAlM0EwMC8xNTAxMjYyOF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDEyNjI4L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTMyJTNBMDMuNTMyOTQ2JTJCMDAlM0EwMC8xNTAxMjYyOF8xLmpwZw==.jpg;https://sbermarket.ru/products/15012628-yaytso-kurinoe-zernovoy-otkorm-so-10-sht-db4e1ca
Вода питьевая Евроводы Островок негазированная 6 л;68.990000;68.990000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Приготовить дома;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzcyODA3Mi9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTklM0EwMSUzQTQ3Ljg3MzU4MyUyQjAwJTNBMDAvNzI4MDcyXzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzcyODA3Mi9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTklM0EwMSUzQTQ3Ljg3MzU4MyUyQjAwJTNBMDAvNzI4MDcyXzEuanBn.jpg;https://sbermarket.ru/products/728072-voda-pitievaya-evrovody-ostrovok-negazirovannaya-6-l-f0d79dc
Яйцо куриное Зерновой откорм С1 10 шт;122.550000;129.000000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Приготовить дома;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDEyNjI5L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTMyJTNBMDUuMTQ5Mzc4JTJCMDAlM0EwMC8xNTAxMjYyOV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MDEyNjI5L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTMyJTNBMDUuMTQ5Mzc4JTJCMDAlM0EwMC8xNTAxMjYyOV8xLmpwZw==.jpg;https://sbermarket.ru/products/15012629-yaytso-kurinoe-zernovoy-otkorm-s1-10-sht-7fb41c6
Помидоры красные;85.200000;85.200000;METRO, Калининград, Московский проспект;Калининград, Калининград, Московский проспект,  279;Приготовить дома;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzQ1NTc5L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM5JTNBNTAuMjAxMzEyJTJCMDAlM0EwMC80NTU3OV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-1646-1646/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzQ1NTc5L29yaWdpbmFsLzEvMjAyNC0wMy0yOVQxMiUzQTM5JTNBNTAuMjAxMzEyJTJCMDAlM0EwMC80NTU3OV8xLmpwZw==.jpg;https://sbermarket.ru/products/45579-pomidory-krasnye-24968dd
